term,estimate,std.error,conf.low,conf.high
factor(Year)2017,-2.34794342024899,2.47939092680524,-7.20746034038265,2.51157349988466
factor(Year)2018,-3.21429564254771,2.49098803839412,-8.09654248372026,1.66795119862484
factor(Year)2019,-2.13732678150022,2.49150096363982,-7.0205789376811,2.74592537468066
factor(Year)2021,-2.67140107798951,2.47635828443792,-7.52497412830522,2.1821719723262
factor(Year)2022,-3.19180987752268,2.49395669296795,-8.07987517474249,1.69625541969712
factor(Year)2023,-2.71981612466075,2.47908110568831,-7.57872580656358,2.13909355724207
factor(Year)2024,-3.19251433075227,2.49102506182817,-8.07483373652214,1.68980507501761
Pass,-0.221513440408143,0.162200947983384,-0.53942145671383,0.0963945758975435
factor(Year)2003,-2.77822178339843,1.49012031165351,-5.69880392687092,0.142360360074059
factor(Year)2004,-2.52134683408389,1.49019302554162,-5.44207149415824,0.399377825990461
factor(Year)2005,-2.60461857504936,1.47179023347695,-5.48927442546199,0.280037275363264
factor(Year)2006,-3.99730535584009,1.56025612296085,-7.05535116350146,-0.939259548178715
factor(Year)2007,-2.84341266575879,1.47335125802798,-5.73112806807042,0.0443027365528303
factor(Year)2008,-3.31115051786016,1.51068981591092,-6.272048148857,-0.350252886863325
factor(Year)2009,-2.93176769146206,1.4792694357521,-5.83108250896706,-0.0324528739570695
factor(Year)2010,-3.0845809620864,1.47450903929364,-5.97456557398068,-0.194596350192118
factor(Year)2011,-3.03407622173947,1.47815181157963,-5.93120053611817,-0.136951907360765
factor(Year)2012,-2.54451947619968,1.47013770534172,-5.42593643098382,0.336897478584447
factor(Year)2013,-2.67221427446025,1.49123568340006,-5.59498250638534,0.250553957464837
factor(Year)2014,-2.37235359405004,1.46496494111929,-5.24363211725769,0.498924929157611
factor(Year)2015,-2.23805392149398,1.46717358883493,-5.11366131467882,0.637553471690872
factor(Year)2016,-2.03864550558329,1.46554928082353,-4.911069313566,0.833778302399413
factor(Year)2017,-2.14120321604026,1.46260019318875,-5.00784691847154,0.725440486391018
factor(Year)2018,-2.24800912087426,1.46739212533494,-5.12404483772843,0.628026595979915
factor(Year)2019,-2.65503174984827,1.48413269137732,-5.56387837322632,0.253814873529773
factor(Year)2021,-2.52292794493209,1.47443632244669,-5.41277003442528,0.366914144561109
factor(Year)2022,-2.23929245241701,1.4735073876024,-5.12731386307143,0.648728958237402
factor(Year)2023,-2.40505868417755,1.4664629740587,-5.27927329799411,0.469155929639002
factor(Year)2024,-3.03784666268713,1.48078914997284,-5.94014006533158,-0.135553260042673
Pass,-0.0949538483365198,0.150846026543537,-0.390606627572825,0.200698930899786
factor(Year)2003,-2.68798970827643,1.76896047157303,-6.15508852263456,0.779109106081702
factor(Year)2004,-3.28255633458209,1.77709007085119,-6.76558887073416,0.200476201569976
factor(Year)2005,-3.31701352308753,1.762909938614,-6.77225351075868,0.138226464583623
factor(Year)2006,-4.36669481291573,1.81210780193767,-7.9183608408176,-0.81502878501386
factor(Year)2007,-3.52451254263849,1.76637043642794,-6.98653498139355,-0.0624901038834316
factor(Year)2008,-4.00043484981474,1.78202175944145,-7.49313331798668,-0.5077363816428
factor(Year)2009,-4.01081657570165,1.7803978319854,-7.50033220454623,-0.521300946857065
factor(Year)2010,-3.53295183707268,1.77010653809154,-7.00229690053099,-0.0636067736143806
factor(Year)2011,-3.40701371063344,1.76924695502811,-6.87467402224569,0.0606466009788012
factor(Year)2012,-3.11018480593406,1.76057711581802,-6.56085254494277,0.34048293307466
factor(Year)2013,-3.19552841775146,1.77914721841669,-6.68259288904279,0.291536053539866
factor(Year)2014,-2.61968980228511,1.75376243317601,-6.05700100874943,0.817621404179212
factor(Year)2015,-2.37963792871634,1.75144368602404,-5.81240447427353,1.05312861684086
factor(Year)2016,-2.74146493611484,1.75399537858738,-6.1792327071958,0.696302834966118
factor(Year)2017,-2.87265807648222,1.75534831669921,-6.31307755753569,0.567761404571249
factor(Year)2018,-3.10377668118812,1.76188231873702,-6.5570025709106,0.34944920853435
factor(Year)2019,-2.39847202499682,1.78941325294788,-5.90565755423332,1.10871350423968
factor(Year)2021,-3.15677746453203,1.756519169716,-6.59949177532958,0.285936846265519
factor(Year)2022,-2.96671552600502,1.76392553086798,-6.42394603791695,0.490514985906901
factor(Year)2023,-2.72907306597448,1.75869456715038,-6.17605107739549,0.717904945446531
factor(Year)2024,-2.97852393032002,1.7556381319697,-6.41951143886582,0.462463578225771
Pass,-0.0963595401324746,0.152985656267683,-0.396205916568357,0.203486836303408
factor(Year)2003,-2.13387516674864,1.18552890780436,-4.45746912867629,0.189718795179013
factor(Year)2004,-2.06443688880149,1.20272183792172,-4.42172837454788,0.292854596944904
factor(Year)2005,-1.94825625818204,1.18239375464233,-4.2657054328261,0.369192916462023
factor(Year)2006,-3.10867604951732,1.2238097967874,-5.50729917514792,-0.710052923886728
factor(Year)2007,-1.76080578392203,1.17048161442433,-4.05490759276001,0.533296024915956
factor(Year)2008,-2.80917736561388,1.21398230738922,-5.18853896596558,-0.429815765262184
factor(Year)2009,-3.53038103029825,1.27594910546542,-6.03119532311657,-1.02956673747993
factor(Year)2010,-1.93537655727115,1.17142026075719,-4.23131807911576,0.360564964573459
factor(Year)2011,-2.61493553333564,1.18932239896772,-4.94596460131914,-0.283906465352132
factor(Year)2012,-2.43140300924286,1.1847322729906,-4.7534355956267,-0.109370422859015
factor(Year)2013,-2.2125711860584,1.19023644975632,-4.5453917606676,0.120249388550801
factor(Year)2014,-2.13970593395065,1.1760173145432,-4.44465751565084,0.165245647749529
factor(Year)2015,-1.61351438304409,1.1745484078029,-3.91558696043663,0.688558194348444
factor(Year)2016,-2.10565411068598,1.17869559024832,-4.41585501630886,0.204546794936908
factor(Year)2017,-1.55769232133595,1.16650523775913,-3.84400057512118,0.728615932449286
factor(Year)2018,-1.7506760452297,1.1617131938821,-4.02759206560361,0.526239975144217
factor(Year)2019,-1.53206940210907,1.21203092938435,-3.90760637185101,0.843467567632878
factor(Year)2021,-2.25619947122294,1.19176891113586,-4.59202361494374,0.0796246724978587
factor(Year)2022,-2.05801602133989,1.18121496043284,-4.37315480178816,0.25712275910838
factor(Year)2023,-1.76912917117165,1.18343394136357,-4.08861707432654,0.550358731983234
factor(Year)2024,-1.59796343297076,1.17440238022303,-3.89974980156601,0.703822935624499
Pass,-0.41748522868484,0.15816363045389,-0.727480248038567,-0.107490209331114
factor(Year)2003,-3.45577183911074,1.81366073842834,-7.01048156660461,0.0989378883831336
factor(Year)2004,-2.93863702867096,1.79659941478879,-6.45990717630273,0.582633118960808
factor(Year)2005,-2.89929281622809,1.79213305800802,-6.41180906542743,0.613223432971258
factor(Year)2006,-3.99484944953388,1.81857416734337,-7.55918932074181,-0.430509578325957
factor(Year)2007,-2.56946725872139,1.78763990369954,-6.07317708729913,0.934242569856346
factor(Year)2008,-3.174262646054,1.80140435585866,-6.70495030513055,0.356425013022538
factor(Year)2009,-3.51782509615703,1.80853371441836,-7.06248604124346,0.0268358489294021
factor(Year)2010,-3.47064660840769,1.80093025981991,-7.00040505632307,0.0591118395076853
factor(Year)2011,-3.38317789391884,1.80042067094093,-6.9119375659845,0.145581778146814
factor(Year)2012,-3.38281642017564,1.81357336946068,-6.93735490763952,0.171722067288246
factor(Year)2013,-2.80435284735636,1.78939833382804,-6.3115091356553,0.702803440942584
factor(Year)2014,-2.49990074235404,1.79387682486998,-6.01583471180026,1.01603322709219
factor(Year)2015,-2.49545549100422,1.78662414992371,-5.99717447876418,1.00626349675574
factor(Year)2016,-2.88745954693892,1.79261702035749,-6.4009243449131,0.626005251035271
factor(Year)2017,-2.68156830852302,1.79140043956673,-6.19264865196303,0.82951203491699
factor(Year)2018,-2.48079329157973,1.79086754279134,-5.9908291765325,1.02924259337303
factor(Year)2019,-2.60624309959992,1.82328367645562,-6.17981343905271,0.967327239852867
factor(Year)2021,-2.47444079574447,1.78811477126545,-5.97908134764884,1.03019975615989
factor(Year)2022,-2.90608305296279,1.79878659335813,-6.43163999181823,0.619473885892644
factor(Year)2023,-2.94625397293816,1.79255230646861,-6.45959193402083,0.567083988144513
factor(Year)2024,-2.96457401316328,1.79044844992305,-6.47378849118802,0.544640464861457
Pass,-0.278662225555182,0.157476354704462,-0.587310209192581,0.0299857580822182
factor(Year)2003,-2.70644602422217,1.44943933988416,-5.54729492817064,0.134402879726295
factor(Year)2004,-2.62703229768153,1.43984389936314,-5.449074483793,0.195009888429935
factor(Year)2005,-2.81792675341804,1.43501538886789,-5.63050523285984,-0.00534827397623339
factor(Year)2006,-3.02834631225377,1.44096855882963,-5.85259279041444,-0.20409983409311
factor(Year)2007,-3.68166990031254,1.49021559038151,-6.6024387866604,-0.76090101396468
factor(Year)2008,-3.14070158138035,1.45830099817474,-5.99891901642166,-0.282484146339042
factor(Year)2009,-3.23866091093655,1.45023280939357,-6.08106498654628,-0.396256835326813
factor(Year)2010,-3.40157852407557,1.45683532117538,-6.25692328498517,-0.546233763165979
factor(Year)2011,-3.17102923423329,1.44468515353511,-6.00256010416182,-0.339498364304768
factor(Year)2012,-2.92932332663675,1.44496909850158,-5.76141071847316,-0.0972359348003353
factor(Year)2013,-3.05081857222391,1.4399955585508,-5.87315800488111,-0.228479139566709
factor(Year)2014,-2.03064851793643,1.41662611513935,-4.80718468316844,0.74588764729558
factor(Year)2015,-2.82399228698606,1.44593355961637,-5.65796998787194,0.00998541389983032
factor(Year)2016,-2.07347299601801,1.41060238125987,-4.83820285979379,0.691256867757776
factor(Year)2017,-2.1850061484977,1.42329462283542,-4.97461234864464,0.604600051649252
factor(Year)2018,-2.47008287531616,1.42698708551964,-5.26692616933843,0.326760418706111
factor(Year)2019,-1.80793920463305,1.42726092266168,-4.60531920959134,0.989440800325247
factor(Year)2021,-2.9792215160294,1.44017436803074,-5.80191140882737,-0.156531623231423
factor(Year)2022,-2.85129123557482,1.43732929672217,-5.66840489107455,-0.0341775800750854
factor(Year)2023,-2.88853641979142,1.43500650529251,-5.70109748774543,-0.075975351837414
factor(Year)2024,-3.12080775340835,1.45107952902892,-5.96487136900838,-0.276744137808327
Pass,-0.0131849947915831,0.163621887968341,-0.33387800229198,0.307508012708814
factor(Year)2003,-2.6340467367227,0.745146120808715,-4.09450629672752,-1.17358717671789
factor(Year)2004,-2.56613391865976,0.742991080666726,-4.02236967760104,-1.10989815971849
factor(Year)2005,-2.52900338436715,0.726097629943611,-3.95212858831652,-1.10587818041778
factor(Year)2006,-2.86956868302891,0.726523487216413,-4.29352855189553,-1.44560881416229
factor(Year)2007,-2.81114279971133,0.726014904791112,-4.23410586534119,-1.38817973408148
factor(Year)2008,-3.16966983428241,0.752093142925679,-4.64374530743628,-1.69559436112855
factor(Year)2009,-2.45769865793354,0.723767164893042,-3.87625623431657,-1.03914108155052
factor(Year)2010,-2.47515304961377,0.723947636213825,-3.89406434328577,-1.05624175594177
factor(Year)2011,-3.05975493226191,0.740136513942507,-4.51039584323225,-1.60911402129157
factor(Year)2012,-2.48097039015792,0.729065269526843,-3.90991206080951,-1.05202871950632
factor(Year)2013,-2.81143196963471,0.757744492396949,-4.29658388421631,-1.32628005505311
factor(Year)2014,-2.23336866226228,0.709130087493672,-3.62323809410361,-0.843499230420941
factor(Year)2015,-1.86530742741975,0.703562771426662,-3.2442651202792,-0.486349734560312
factor(Year)2016,-1.87096457468037,0.71412864021351,-3.27063098982741,-0.471298159533331
factor(Year)2017,-2.40005376653026,0.724742752543178,-3.82052345957131,-0.979584073489204
factor(Year)2018,-2.07403282975788,0.710687466521752,-3.46695466840453,-0.68111099111123
factor(Year)2019,-1.84639407864239,0.73878747124864,-3.29439091451914,-0.398397242765635
factor(Year)2021,-2.31601541376535,0.718368074873619,-3.72399096816101,-0.90803985936968
factor(Year)2022,-2.09512573139542,0.716023052747047,-3.49850512688006,-0.691746335910784
factor(Year)2023,-2.26551639408462,0.713014239492272,-3.66299862395369,-0.868034164215546
factor(Year)2024,-2.47691779714199,0.718563153913891,-3.88527569943073,-1.06855989485325
Pass,-0.0151834747475684,0.131193035874194,-0.27231710008346,0.241950150588323
factor(Year)2003,-2.14657215468529,1.04418610775007,-4.19313931903249,-0.100004990338101
factor(Year)2004,-1.7494661051026,1.04505424584095,-3.79773478884153,0.298802578636331
factor(Year)2005,-2.25124787656983,1.03306800656206,-4.27602396301206,-0.226471790127608
factor(Year)2006,-3.08076236729644,1.0662380719558,-5.17055058727524,-0.99097414731765
factor(Year)2007,-2.46321857697915,1.03446966810066,-4.49074186955554,-0.435695284402756
factor(Year)2008,-2.90639090307718,1.05144143885057,-4.96717825507727,-0.845603551077082
factor(Year)2009,-3.57422738094856,1.08592434873695,-5.70259999440811,-1.44585476748902
factor(Year)2010,-2.39945750125468,1.03275217294,-4.42361456517256,-0.375300437336791
factor(Year)2011,-2.30525116797573,1.03590074224688,-4.33557931433792,-0.274923021613547
factor(Year)2012,-2.65926000688825,1.04362990008872,-4.70473702425129,-0.613782989525225
factor(Year)2013,-2.34060764337883,1.04839232331228,-4.39541883873917,-0.285796448018496
factor(Year)2014,-1.57100750490845,1.02612775452936,-3.58218094732295,0.440165937506048
factor(Year)2015,-1.89668816803931,1.0301902493872,-3.91582395406256,0.122447617983927
factor(Year)2016,-1.60291753782892,1.02673366550314,-3.61527854392986,0.409443468272015
factor(Year)2017,-1.68841883213232,1.02755945217257,-3.70239835036427,0.325560686099621
factor(Year)2018,-2.00273218753878,1.03672720403637,-4.03468016924297,0.0292157941654034
factor(Year)2019,-1.6289065193227,1.05422833490515,-3.69515608721842,0.437343048573019
factor(Year)2021,-2.14532270002393,1.03066313445379,-4.16538532374652,-0.12526007630135
factor(Year)2022,-2.37131965843035,1.04592305660976,-4.42129117998553,-0.321348136875161
factor(Year)2023,-1.93421151021623,1.02998516075872,-3.95294532991403,0.0845223094815657
factor(Year)2024,-2.39725952423561,1.03666569472219,-4.4290869498993,-0.365432098571926
Pass,-0.32155436766356,0.13029708769255,-0.576931966831415,-0.0661767684957044
factor(Year)2003,-2.73567266426825,1.74114223024773,-6.14824872751555,0.676903398979041
factor(Year)2004,-3.37045816023413,1.75137755725395,-6.8030950957836,0.0621787753153376
factor(Year)2005,-3.18128842405421,1.73687862110384,-6.58550796693533,0.222931118826904
factor(Year)2006,-3.36178385105265,1.74473836895334,-6.78140821664636,0.0578405145410579
factor(Year)2007,-3.34177379425846,1.73901191531685,-6.75017451696551,0.0666269284485765
factor(Year)2008,-3.33788660297402,1.74477411417091,-6.75758102790677,0.0818078219587286
factor(Year)2009,-3.63193721999251,1.74434288771725,-7.05078645660691,-0.213087983378101
factor(Year)2010,-2.9020879705651,1.73152205996932,-6.29580884654157,0.491632905411368
factor(Year)2011,-3.44460034592933,1.74297906571813,-6.86077654054413,-0.0284241513145291
factor(Year)2012,-2.75905808875765,1.73009480334973,-6.14998159316303,0.631865415647739
factor(Year)2013,-2.71715140812278,1.7322693620932,-6.11233696934761,0.67803415310206
factor(Year)2014,-2.72862959991168,1.73281703419838,-6.12488857873803,0.667629378914662
factor(Year)2015,-2.95291786246139,1.73258556123708,-6.34872316262019,0.442887437697398
factor(Year)2016,-2.43374958660943,1.72934255585846,-5.82319871302446,0.955699539805604
factor(Year)2017,-2.7276858444836,1.72905763280674,-6.11657653197889,0.661204843011687
factor(Year)2018,-2.58972865019326,1.73128188425976,-5.98297879042904,0.803521490042515
factor(Year)2019,-2.84686872849501,1.75387137919231,-6.28439346522753,0.590656008237517
factor(Year)2021,-3.5264116428706,1.73712051775252,-6.93110529447112,-0.121717991270093
factor(Year)2022,-2.82144508286479,1.73851914530047,-6.22887999408707,0.585989828357486
factor(Year)2023,-2.73058385707368,1.7328260152605,-6.12686043845833,0.665692724310962
factor(Year)2024,-3.44188107222362,1.7420923609749,-6.85631935747677,-0.0274427869704641
Pass,-0.153964693266485,0.131431256076884,-0.411565221620039,0.103635835087069
factor(Year)2003,-2.72533060027693,1.19491988687892,-5.06733054297029,-0.383330657583569
factor(Year)2004,-2.60264446979572,1.19765992377246,-4.95001478611673,-0.255274153474703
factor(Year)2005,-3.11072865484141,1.19256809809899,-5.44811917622686,-0.773338133455964
factor(Year)2006,-3.26479675713443,1.19751564037746,-5.61188428319766,-0.917709231071198
factor(Year)2007,-2.5513427226085,1.17506560987365,-4.85442899743245,-0.248256447784564
factor(Year)2008,-3.28640330561586,1.20180064951795,-5.64188929526788,-0.930917315963832
factor(Year)2009,-3.15435073590536,1.1928571240853,-5.49230773781457,-0.816393733996157
factor(Year)2010,-2.75539081470778,1.18021239389751,-5.06856460085471,-0.442217028560854
factor(Year)2011,-3.20805600856391,1.19441643158907,-5.54906919702133,-0.867042820106496
factor(Year)2012,-2.48499653460668,1.17509485525189,-4.78814012931869,-0.181852939894677
factor(Year)2013,-2.61610296286075,1.18988913902015,-4.94824282093562,-0.283963104785874
factor(Year)2014,-2.15685400362206,1.1739434781037,-4.45774094059098,0.144032933346873
factor(Year)2015,-2.56040127648442,1.17914451218349,-4.87148205293211,-0.249320500036721
factor(Year)2016,-2.14846471033159,1.1739483824431,-4.44936125962912,0.152431838965934
factor(Year)2017,-2.22219489749935,1.17376121101139,-4.5227245975318,0.0783348025330901
factor(Year)2018,-2.65209573783272,1.1865576050649,-4.97770590934202,-0.32648556632342
factor(Year)2019,-1.93320524180146,1.18788132359935,-4.26140985396395,0.394999370361038
factor(Year)2021,-2.78733651262543,1.17602898952313,-5.09231097686579,-0.482362048385075
factor(Year)2022,-2.75957681232352,1.19423910907612,-5.10024245504191,-0.41891116960513
factor(Year)2023,-2.58219093527486,1.17657926410786,-4.88824391788291,-0.276137952666804
factor(Year)2024,-2.54643968497306,1.18265614029403,-4.8644031260445,-0.22847624390162
Pass,-0.309351690163731,0.135970425799186,-0.575848827692711,-0.0428545526347514
factor(Year)2003,-2.78909820026945,1.90436489241034,-6.5215848028162,0.943388402277299
factor(Year)2004,-2.78197757801673,1.89917426807157,-6.50429074380222,0.940335587768766
factor(Year)2005,-2.97400936081806,1.893467202337,-6.6851368833064,0.737118161670282
factor(Year)2006,-3.83702315426611,1.91465421470835,-7.58967645794231,-0.0843698505899173
factor(Year)2007,-2.6436253238199,1.89385522107026,-6.35551334905075,1.06826270141094
factor(Year)2008,-3.81967974060759,1.9139520871893,-7.57095689963389,-0.0684025815812834
factor(Year)2009,-3.64072382023772,1.91110759640311,-7.38642587976872,0.104978239293274
factor(Year)2010,-3.10140233074976,1.89333905509985,-6.81227868926857,0.609474027769048
factor(Year)2011,-3.2816835425961,1.89677867747984,-6.9993014371001,0.435934351907899
factor(Year)2012,-3.39754653588014,1.89942080498819,-7.12034290514306,0.32524983338278
factor(Year)2013,-3.0644235523855,1.90170664620346,-6.79170008810473,0.662852983333727
factor(Year)2014,-2.61748861804318,1.89127715439485,-6.3243237254405,1.08934648935413
factor(Year)2015,-2.81099479376604,1.8925944296488,-6.52041171321881,0.898422125686721
factor(Year)2016,-1.98560456284267,1.88897706315863,-5.68793157425583,1.71672244857048
factor(Year)2017,-2.52995751360111,1.89279503634349,-6.23976761495054,1.17985258774831
factor(Year)2018,-2.9321307887674,1.89633546802606,-6.64888000870439,0.784618431169592
factor(Year)2019,-2.20795757316492,1.90289936543254,-5.93757179561682,1.52165664928697
factor(Year)2021,-2.76866342059135,1.89123954545662,-6.47542481582423,0.938097974641533
factor(Year)2022,-3.24395125248682,1.90292453447203,-6.97361480534964,0.485712300376002
factor(Year)2023,-2.79235586376866,1.8968471540652,-6.51010796991375,0.925396242376431
factor(Year)2024,-3.2123003067666,1.89963156445992,-6.93550975700353,0.510909143470323
Pass,-0.191255657289453,0.131556647981537,-0.449101949260079,0.066590634681173
factor(Year)2003,-2.9088458063389,1.26362415690734,-5.38550364387207,-0.432187968805734
factor(Year)2004,-2.8834686110257,1.26939711118958,-5.37144123103646,-0.395495991014932
factor(Year)2005,-2.76251791290095,1.24689251655106,-5.20638233793354,-0.31865348786836
factor(Year)2006,-3.42921590452351,1.2836125993831,-5.94505036941622,-0.913381439630799
factor(Year)2007,-2.86841509854698,1.24739127788039,-5.31325707782195,-0.423573119272021
factor(Year)2008,-3.5202545525353,1.27988036504074,-6.02877397253513,-1.01173513253548
factor(Year)2009,-2.89723455823292,1.24933120774842,-5.34587873018175,-0.44859038628408
factor(Year)2010,-2.97120908133139,1.24552984313785,-5.41240271555141,-0.530015447111375
factor(Year)2011,-2.76967006658925,1.24455758090377,-5.20895810184694,-0.330382031331561
factor(Year)2012,-2.8524818954546,1.24890294065548,-5.3002866793255,-0.404677111583695
factor(Year)2013,-2.46701729516935,1.25286515724653,-4.92258788085767,-0.0114467094810369
factor(Year)2014,-2.41217591111321,1.2431641075108,-4.84873278870726,0.0243809664808468
factor(Year)2015,-2.41390207848297,1.24311505331307,-4.85036281161619,0.0225586546502394
factor(Year)2016,-2.00729163228289,1.23577438091282,-4.4293649118893,0.414781647323527
factor(Year)2017,-2.15346018170627,1.24138787500856,-4.58653570756776,0.279615344155218
factor(Year)2018,-2.3462113128585,1.24381878468754,-4.78405133414047,0.0916287084234604
factor(Year)2019,-2.74193627994773,1.26161770785788,-5.21466154960715,-0.269211010288306
factor(Year)2021,-2.87533425560929,1.25202224580897,-5.32925276523782,-0.421415745980763
factor(Year)2022,-2.28837674474919,1.24796602219295,-4.73434520217708,0.1575917126787
factor(Year)2023,-2.57321258790631,1.24669382341645,-5.0166875815511,-0.129737594261527
factor(Year)2024,-2.87264114480445,1.2512413200781,-5.32502906812588,-0.420253221483027
Pass,-0.12310473990642,0.128113053290066,-0.37420171030441,0.127992230491569
factor(Year)2003,-2.67602725500571,1.46332738896628,-5.54409623497066,0.19204172495924
factor(Year)2004,-2.80607999618698,1.46445405607366,-5.67635720310495,0.0641972107309989
factor(Year)2005,-2.96924364216659,1.45390076128596,-5.81883677138243,-0.119650512950746
factor(Year)2006,-3.58210139808415,1.47089503347033,-6.46500268872484,-0.699200107443457
factor(Year)2007,-3.24485801662594,1.45550557339534,-6.09759651977813,-0.392119513473752
factor(Year)2008,-3.53576428778787,1.46982990067513,-6.41657795651121,-0.654950619064531
factor(Year)2009,-3.84526507203712,1.47350698995057,-6.73328570330825,-0.957244440765992
factor(Year)2010,-3.35746120004335,1.46259715234162,-6.22409894252376,-0.490823457562935
factor(Year)2011,-3.38348667046224,1.4610828615969,-6.24715645762087,-0.519816883303602
factor(Year)2012,-3.08714350287363,1.45786076134291,-5.94449808957987,-0.229788916167395
factor(Year)2013,-3.00833972091178,1.46767485643924,-5.88492958054767,-0.131749861275884
factor(Year)2014,-2.46280342179969,1.45132462675043,-5.30734742010656,0.38174057650718
factor(Year)2015,-2.14420001789886,1.44772535202776,-4.98168956737885,0.693289531581127
factor(Year)2016,-2.47594202935583,1.44759661562556,-5.313179260124,0.361295201412347
factor(Year)2017,-2.66612364746456,1.44926529303418,-5.50663142585544,0.174384130926325
factor(Year)2018,-2.62058095726303,1.44827223543351,-5.45914237852202,0.217980463995959
factor(Year)2019,-2.15746496585473,1.47486330264686,-5.04814392116236,0.733213989452903
factor(Year)2021,-2.93542366018892,1.45108618346856,-5.77950031825098,-0.0913470021268701
factor(Year)2022,-2.93922702806897,1.45432225164155,-5.78964626320161,-0.0888077929363385
factor(Year)2023,-2.72664778311559,1.45202855792769,-5.5725714611775,0.119275894946321
factor(Year)2024,-2.92094021829531,1.45210316719411,-5.76701012783231,-0.0748703087582974
Pass,-0.120399300278473,0.125783462116033,-0.366930355876655,0.126131755319709
factor(Year)2003,-2.44432824059489,1.29423606933749,-4.98098432398906,0.0923278427992749
factor(Year)2004,-2.21987584009933,1.30228595584062,-4.77230941111927,0.332557730920611
factor(Year)2005,-2.39083887450289,1.29231711592255,-4.92373387831576,0.14205612930999
factor(Year)2006,-3.5240827264984,1.32933299961745,-6.1295275292092,-0.918637923787597
factor(Year)2007,-2.3005514453769,1.28489865125595,-4.81890652562265,0.21780363486885
factor(Year)2008,-2.94781867002219,1.30500826525812,-5.5055878694552,-0.390049470589184
factor(Year)2009,-4.2780333275619,1.389984944183,-7.00235375721349,-1.55371289791031
factor(Year)2010,-2.35434699771648,1.28513889686092,-4.87317295069541,0.16447895526245
factor(Year)2011,-2.80649873121579,1.29343193510604,-5.34157874047757,-0.271418721954005
factor(Year)2012,-2.67622697262005,1.29347947304989,-5.21140015453968,-0.141053790700409
factor(Year)2013,-2.78633550240502,1.30680239827356,-5.34762113793177,-0.225049866878269
factor(Year)2014,-2.18743421507175,1.28419491668295,-4.70441000089975,0.329541570756242
factor(Year)2015,-2.01327450375809,1.28494852497334,-4.5317273346937,0.505178327177514
factor(Year)2016,-2.55167844506875,1.29291128335111,-5.08573799564238,-0.0176188944951234
factor(Year)2017,-1.74946743180968,1.28110763921539,-4.26039226499097,0.761457401371609
factor(Year)2018,-2.1294942981293,1.28049914793132,-4.63922651030891,0.380237914050317
factor(Year)2019,-2.19392651140007,1.31816763373702,-4.77748759911102,0.389634576310872
factor(Year)2021,-2.44813088794342,1.29562809806693,-4.98751529751274,0.0912535216258989
factor(Year)2022,-2.29077922161681,1.29136546997214,-4.82180903364084,0.240250590407219
factor(Year)2023,-2.11783795861475,1.28905514487108,-4.64433961664814,0.408663699418639
factor(Year)2024,-1.94382820257175,1.2848463689767,-4.46208081143314,0.574424406289645
Pass,-0.383538848326416,0.135733097787372,-0.649570831499719,-0.117506865153114
factor(Year)2003,-3.06735899029324,1.49311314307948,-5.99380697557242,-0.140911005014067
factor(Year)2004,-2.88434082106991,1.48410713302201,-5.79313735099204,0.0244557088522144
factor(Year)2005,-2.66450565646056,1.48036410988794,-5.56596599584661,0.236954682925491
factor(Year)2006,-3.52686218266699,1.49454562142281,-6.45611777390774,-0.597606591426239
factor(Year)2007,-2.64229945110098,1.47630871748139,-5.53581136742702,0.251212465225064
factor(Year)2008,-3.37228637455329,1.49349578838626,-6.2994843308526,-0.445088418253967
factor(Year)2009,-3.55037172808956,1.49751101110694,-6.48543937631131,-0.615304079867807
factor(Year)2010,-3.23581082579703,1.48354993607604,-6.14351526977277,-0.328106381821283
factor(Year)2011,-3.21833351781856,1.48253482251102,-6.12404837576664,-0.312618659870481
factor(Year)2012,-3.24345148027185,1.48753809431642,-6.15897257076338,-0.327930389780323
factor(Year)2013,-2.72796344130732,1.47966092156266,-5.62804555690147,0.172118674286839
factor(Year)2014,-2.54163806311927,1.47900659894758,-5.44043772995359,0.357161603715056
factor(Year)2015,-2.47463986323198,1.47470818272993,-5.36501478908917,0.415735062625202
factor(Year)2016,-2.51284571340168,1.47594865600557,-5.40565192220289,0.379960495399533
factor(Year)2017,-2.41247658567886,1.4761514512262,-5.30568026580876,0.480727094451031
factor(Year)2018,-2.73424260504344,1.47989405041099,-5.63478164478408,0.16629643469721
factor(Year)2019,-2.39394008311557,1.50321054280036,-5.34017860818518,0.552298441954052
factor(Year)2021,-2.55016426802983,1.47675168950451,-5.44454439356734,0.344215857507678
factor(Year)2022,-2.92554354904259,1.48751653143048,-5.84102237705427,-0.0100647210309193
factor(Year)2023,-2.70524820189607,1.47825224872431,-5.60256936946106,0.192072965668925
factor(Year)2024,-3.03699221277506,1.48201363004464,-5.94168555226002,-0.132298873290105
Pass,-0.135570713620785,0.127642361000242,-0.385745144082919,0.11460371684135
factor(Year)2003,-2.83310215229307,1.11847619529685,-5.02527521264027,-0.640929091945862
factor(Year)2004,-2.81798249717386,1.11798101501769,-5.00918502200807,-0.626779972339649
factor(Year)2005,-3.11182192247617,1.10456978042812,-5.2767389105266,-0.94690493442573
factor(Year)2006,-3.37844649301467,1.11307543929264,-5.56003426610434,-1.196858719925
factor(Year)2007,-3.94216312353318,1.13893097793804,-6.17442682116872,-1.70989942589764
factor(Year)2008,-3.15559295350184,1.11047835285226,-5.33209053070364,-0.979095376300038
